65b34e0ebd66cda991ed0300,0.8463
698e5b829553831325db0500,0.1916
6663c0cf280cc6513d980700,0.1959
66f66f933baa9b82bbf20800,0.3113
67ad11f3fbae95be77980e00,0.5796
5e04f44c8d653d2edf281100,0.6639
591f8b14522b45b782041200,0.2255
69a8db3abbfbeab8a27e1200,0.3886
68868db0a7e2609fe16e1600,0.1694
5ce1ad8a138e187cc8131600,0.4208
63c9ffac87a2f5eddf301700,0.5623
66ea078bce7065caf8fd1800,0.8428
6349d5de2fbf1af6f59f1900,0.0282
5cd46008adb58d6ba2d71c00,0.6410
65e5486da0aeb7810e461d00,0.0420
667c9a38ac1f7629df521d00,0.5280
6813d569b14a06e3a5481e00,0.9931
65f4bf928bb2e209679a1f00,0.1117
6894288db944915f03292100,0.5078
5efbf3e4c936afab74552200,0.7176
6122fd19691412e0086c2200,0.8589
697669efe9c77d56f65d2300,0.3221
5fd27291bb593723905f2300,0.3930
6953fe08a6e3e93a7d7e2600,0.6704
5ac8d754fcdc31a701e42700,0.1132
69c11852dc3b469260792800,0.3145
65ee7fd88634cbb8ca052a00,0.2376
6845d3a12326c87a55cf2a00,0.1285
649a5e6e70c315645c4a2c00,0.9497
69b607eb24b20b6f73e13000,0.4485
699c721c8fa2070ef0663000,0.9115
5976939c56b2d6e3b8003100,0.4257
67b26fc2b4ee5b0099ac3200,0.0665
6998e355fb5327e99a283200,0.0571
69ab16025df8e7a35f493900,0.7544
63c0252a0b476dbf4a3a3900,0.2880
5f0e3cb72f3d19800e2c3a00,0.8431
69c167d92061e4c3ad253b00,0.9615
693e0fe4e2ac0c1090713c00,0.1270
622225402a1eff87b8a63c00,0.0200
6322756afb7304d265153d00,0.0062
68c2fa0da58fa44abede3e00,0.0095
65c304be74cb473f66e23f00,0.8001
61f86f5d633cfcedd9dd4200,0.6922
5161c2b0bdb6000f2c014200,0.3074
6883d1b424b20b701ce34300,0.6800
69530fa21986c2b005844400,0.0937
664e9404f9927cf9b0954700,0.9209
5e50bc8a9d3b78dafbbb4700,0.5387
63a9c9aec5df6ca1ca074700,0.5843
5ca02b5119c157ba747f4800,0.5215
66dcf64e25b2f2561a674c00,0.6930
699a3fe7ac1b04a96fd54d00,0.7081
69b38c17bd4ce338e83c4d00,0.7201
5f90f1327f80d25f87c44d00,0.6583
690bced3bdcb04377f494e00,0.1601
6815136624b20ba21c1d4f00,0.4512
56045bd613302aa328004f00,0.3638
69679830a89ef0a61aee4f00,0.1994
6585b03e1645f7627f905000,0.0921
61c7d5a043895fd72bff5200,0.4199
5be9e83d0cb5aa7385e05200,0.1390
6331e9569464f3dc65905200,0.7135
623257ef7ec30c49681e5300,0.0851
54c86440b944757091025300,0.3349
65e5efbc3b982a5f02a55400,0.0398
63e1ad64b635f8cb6c275600,0.7427
60dfa49d81a36ccdf2a85700,0.9301
68f0fb562c9e4408d3dd5800,0.3937
65a826b0eb7e7aacc4485900,0.5988
63ed7448c5df6cd690bc5900,0.7020
686cb775420644cdfadf5900,0.5323
66afe0650a60d57232fa5a00,0.2079
6923fe41a951054623845a00,0.7381
6429a9cddb3a6f26e59b5b00,0.6474
5c4e55cc819e90c034bc5c00,0.6637
5f177873a4de416180ee5e00,0.3223
68f696a89f034c1124176100,0.7657
6991d37d8fa207758e0a6100,0.5828
5db602b56a7fba6e66aa6200,0.5941
6606f88292e4913868026300,0.1363
645894b84bf9ff0b18066400,0.5580
681cd7db310f1cf578cb6400,0.4182
6977fc0714d7a6329e116900,0.4384
69ba900c7fc826d363467100,0.9824
6560fe9d87a2f51f87ee7100,0.2090
5d3378ad9ed36dad45677200,0.6514
609d5c1a6e2846876b017500,0.2207
699ab864fbae954fbaa27600,0.9819
6647bd7bdc8a4eea4bfa7a00,0.6982
691fdbf069ef1a3408747a00,0.8822
68c9213d9936d65a7af87b00,0.8536
6255b9371a62326f33907b00,0.5754
6855f6dab14a06178a6c7b00,0.8501
69b2f0a44a072bdc09957c00,0.4600
6851f87bed788dd8d2fe7c00,0.7126
